FAKF,-31.9573,29.1745
FAKG,-26.0933,29.4556
FAKH,-29.3294,21.1918
FAKI,-32.4338,28.6835
FAKK,-28.8086,20.6449
FAKL,-26.2511,29.1947
FAKM,-28.8054,24.7649
FAKN,-25.3833,31.1053
FAKO,-32.5928,27.8758
FAKP,-25.4403,31.93
FAKR,-26.0808,27.7259
FAKS,-27.6606,27.3158
FAKT,-25.86,28.45
FAKU,-27.4566,23.4119
FAKV,-29.4394,24.9886
FAKW,-33.9667,24.3
FAKX,-33.6703,26.6306
FAKZ,-29.6884,17.094
FALA,-25.939,27.9266
FALB,-29.1811,27.4536
FALC,-28.3601,23.4391
FALD,-24.7478,31.4743
FALE,-29.6144,31.1197
FALF,-30.9064,19.4253
FALH,-28.0368,23.0987
FALI,-26.1757,26.1846
FALL,-25.1033,30.4142
FALM,-23.1599,29.6965
FALO,-23.0619,29.8647
FALQ,-28.9861,29.4797
FALR,-33.337,24.3214
FALS,-33.2462,18.48
FALW,-32.9689,18.1603
FALY,-28.5817,29.7497
FAMA,-30.3222,28.7942
FAMB,-25.6848,29.4402
FAMC,-31.5472,25.0294
FAMD,-24.8169,31.5441
FAMF,-29.0109,23.8495
FAMG,-30.8574,30.343
FAMH,-22.3557,29.9862
FAMI,-24.9891,29.2831
FAMJ,-27.0793,29.7785
FAML,-25.8167,25.7167
FAMM,-25.7984,25.548
FAMN,-25.4736,31.5659
FAMO,-34.1587,22.0557
FAMP,-22.3747,30.8816
FAMQ,-31.0722,28.3761
FAMS,-25.7045,26.909
FAMT,-31.3896,26.3484
FAMU,-27.6261,32.0443
FAMX,-27.4814,32.5939
FAMY,-33.4861,18.7103
FAMZ,-26.05,31.017
FANA,-27.914,31.6562
FANC,-27.7706,29.9769
FANG,-24.389,31.326
FANH,-29.356,30.5184
FANL,-25.9785,28.9844
FANS,-25.5,30.9138
FANV,-31.3911,19.1059
FANX,-33.3475,18.6968
FANY,-24.6861,28.4349
FAOB,-34.5635,20.2524
FAOD,-27.871,26.6934
FAOF,-27.9617,22.7166
FAOH,-33.607,22.189
FAOI,-26.0394,27.5956
FAOL,-24.733,31.4
FAON,-28.0449,32.4254
FAOR,-26.1401,28.2468
FAOT,-26.7983,26.0003
FAOY,-26.9839,26.6514
FAPA,-33.5551,26.8817
FAPC,-33.2025,22.0322
FAPD,-29.1417,19.4131
FAPE,-33.9897,25.6174
FAPF,-26.9969,30.8408
FAPG,-34.0882,23.3287
FAPH,-23.9372,31.1554
FAPI,-23.9261,29.4844
FAPJ,-31.6061,29.5218
FAPK,-29.6836,22.7706
FAPL,-27.3622,31.6067
FAPM,-29.649,30.3987
FAPN,-25.3338,27.1734
FAPO,-24.7851,30.7919
FAPP,-23.8453,29.4586
FAPQ,-22.77,31.0108
FAPS,-26.671,27.0819
FAPT,-28.3386,23.0797
FAPU,-33.7108,19.0244
FAPV,-30.0818,24.6796
FAPW,-26.6061,29.3292
FAPX,-34.1013,24.8844
FAPY,-26.8893,27.5034
FAPZ,-33.9264,25.3719
FAQF,-25.8477,23.5373
FAQT,-31.9202,26.8822
FARA,-26.0846,28.3904
FARB,-28.741,32.0921
FARD,-34.1117,21.2628
FARG,-25.6443,27.2711
FARI,-27.5472,24.1725
FARM,-31.4235,23.9782
FARO,-24.7778,27.7523
FARS,-33.8122,19.9028
FARZ,-22.7842,28.4303
FASB,-29.6893,17.9396
FASC,-26.5241,29.1701
FASD,-32.9641,17.9693
FASE,-24.9474,31.4488
FASG,-27.1631,25.2861
FASH,-33.981,18.8223
FASI,-26.2494,28.3983
FASJ,-26.76,27.76
FASK,-25.8097,28.1646
FASL,-32.4882,20.6971
FASM,-29.325,30.1492
FASN,-28.3122,27.6461
FASS,-27.6486,22.9993
FAST,-32.7502,25.595
FASU,-25.9569,29.2117
FASW,-25.8156,25.8864
FASX,-34.0482,20.4746
FASZ,-24.9609,31.5886
FATA,-26.352,27.9682
FATB,-24.4161,31.1642
FATF,-28.26,22.9932
FATG,-24.2811,27.2294
FATH,-23.0769,30.3836
FATI,-24.5761,27.4197
FATM,-32.5667,27.45
FATN,-29.3178,26.8228
FATR,-32.6397,28.423
FATT,-26.7751,29.3375
FATW,-27.205,22.4819
FATZ,-23.8244,30.3293
FAUB,-29.7884,29.4983
FAUC,-28.3545,24.2291
FAUG,-31.22,28.21
FAUH,-33.7853,25.3833
FAUL,-28.3206,31.4165
FAUP,-28.4002,21.2636
FAUR,-27.6805,30.3168
FAUS,-24.7854,31.3549
FAUT,-31.5464,28.6734
FAVA,-30.1342,18.5267
FAVB,-26.9824,24.7288
FAVD,-27.4403,29.1531
FAVE,-26.3009,26.8142
FAVF,-31.1658,23.8094
FAVG,-29.7706,31.0584
FAVI,-27.6106,26.6835
FAVM,-22.4481,29.3377
FAVP,-26.6903,27.7771
FAVR,-31.641,18.5448
FAVS,-27.8346,21.6304
FAVU,-27.3769,29.86
FAVV,-26.5664,27.9608
FAVW,-31.3994,23.1564
FAVY,-27.7869,30.7964
FAWA,-24.91,28.3
FAWB,-25.6539,28.2242
FAWC,-33.6631,19.4153
FAWD,-27.17,25.98
FAWE,-24.2046,27.9
FAWI,-25.8323,29.192
FAWK,-25.83,28.2225
FAWL,-31.3836,20.9328
FAWM,-27.9968,26.6633
FAWN,-33.77,18.74
FAWO,-33.2633,23.4906
FAWR,-32.5899,28.5185
FAWS,-27.8467,26.3506
FAWT,-24.6601,30.1804
FAWV,-25.3197,30.9708
FAYP,-33.9002,18.4983
FAZP,-32.4722,28.6505
FAZQ,-26.8931,27.69
FAZR,-25.599,26.0423
FBAB,-19.4159,22.5526
FBBP,-18.7704,25.2458
FBBS,-26.8881,20.6921
FBCH,-18.5344,23.6601
FBCM,-19.541,22.591
FBCO,-19.1311,23.1025
FBDT,-19.5337,23.0938
FBDV,-20.9866,23.6576
FBFT,-21.1592,27.4688
FBGD,-18.6165,22.9159
FBGH,-25.4329,25.4092
FBGM,-19.338,22.1544
FBGP,-22.6523,24.7536
FBGS,-21.7255,22.3627
FBGU,-18.954,22.3671
FBGW,-20.1987,25.2187
FBGY,-21.4044,27.6949
FBGZ,-21.6925,21.6581
FBHU,-19.2765,22.4756
FBHV,-20.9524,23.6692
FBJA,-19.3163,22.5951
FBJC,-20.4563,25.1507
FBJW,-24.6023,24.691
FBKA,-24.3306,20.6357
FBKD,-18.2091,23.3872
FBKE,-17.8317,25.1662
FBKG,-23.678,22.8178
FBKI,-19.6159,23.0423
FBKK,-19.5688,22.8756
FBKP,-18.442,23.6887
FBKR,-19.1495,23.7879
FBKW,-18.361,23.5305
FBKY,-25.05,25.3167
FBLL,-22.5515,28.4921
FBMG,-23.1846,27.501
FBMN,-19.9705,23.4314
FBMU,-22.2681,20.0311
FBNB,-19.4902,22.7892
FBNN,-19.6802,22.1996
FBNT,-20.2161,26.1589
FBNW,-19.529,23.1394
FBNX,-18.5992,22.0696
FBOD,-21.4578,21.8057
FBOK,-23.083,21.883
FBOM,-19.0175,22.703
FBOR,-21.2659,25.3197
FBPA,-18.5312,25.6516
FBPY,-22.5641,27.1367
FBSI,-18.1357,24.067
FBSK,-24.5552,25.9182
FBSL,-18.5792,23.4838
FBSN,-20.5534,26.1158
FBSP,-22.0583,27.8288
FBSV,-18.5185,24.0777
FBSW,-18.3739,21.8326
FBTH,-18.7804,21.7416
FBTL,-22.1919,29.1312
FBTN,-19.5085,25.0781
FBTP,-24.2211,25.3473
FBTS,-26.0345,22.4013
FBVM,-18.9554,22.8145
FBXA,-19.8777,21.0753
FBXB,-19.5505,23.0548
FBXG,-19.05,23.09
FBXI,-19.3855,22.7376
FBXR,-18.7068,23.0937
FCBA,-4.083,14.233
FCBB,-4.2517,15.253
FCBD,-2.5169,14.7544
FCBK,-3.7498,14.4903
FCBL,-2.45,14.533
FCBM,-4.0149,13.9661
FCBP,-4.367,14.15
FCBS,-3.6866,13.374
FCBT,-4.283,13.867
FCBU,-4.267,13.533
FCBY,-4.2231,13.2863
FCBZ,-2.8467,13.8212
FCMA,-2.45,11.65
FCMB,-2.717,12.533
FCMD,-2.867,12.867
FCMF,-3.0,12.0
FCMG,-3.033,12.133
FCMI,-2.717,11.883
FCMK,-3.317,12.617
FCML,-2.9,12.367
FCMM,-2.95,12.7
FCMN,-2.983,12.2
FCMO,-2.65,12.883
FCMR,-2.9,12.633
FCMS,-2.867,11.95
FCMY,-2.217,12.833
FCMZ,-3.167,12.867
FCOB,-1.031,15.336
FCOD,-1.2267,15.91
FCOE,-0.883,14.8
FCOG,-1.8294,15.8852
FCOI,1.59,18.0466
FCOK,-0.0713,14.5066
FCOM,-0.0208,15.5777
FCOO,-0.5246,15.9378
FCOS,1.9983,14.1742
FCOT,3.0576,18.5144
FCOU,1.616,16.0379
FCPA,-3.483,12.617
FCPB,-3.683,13.2
FCPE,-3.433,12.933
FCPG,-3.483,12.3
FCPI,-3.7,12.133
FCPK,-3.94,11.3089
FCPL,-4.2063,12.6599
FCPN,-4.1441,11.3835
FCPO,-2.867,12.533
FCPP,-4.816,11.8866
FCPY,-4.0485,11.5216
FDBM,-26.867,31.933
FDBS,-26.8361,31.92
FDBT,-26.7352,31.7759
FDGL,-27.3201,31.8898
FDKB,-26.8815,31.4889
FDMH,-26.0242,31.81
FDMS,-26.5289,31.3076
FDNG,-25.7981,31.4125
FDNH,-27.1195,31.2121
FDNS,-26.9872,31.9372
FDSK,-26.3586,31.7169
FDSM,-26.2,31.9333
FDST,-26.472,31.9426
FDTM,-26.1064,31.9195
FDTS,-25.9833,31.2
FDUB,-26.7708,31.9364
FEFA,5.0222,21.1986
FEFB,5.4039,26.4872
FEFC,4.937,15.894
FEFD,4.95,18.7
FEFE,4.3746,21.1319
FEFF,4.3985,18.5188
FEFG,4.785,22.781
FEFI,10.2364,22.7169
FEFK,4.6,21.867
FEFM,5.847,20.6499
FEFN,8.4272,20.6352
FEFO,5.958,15.637
FEFP,7.25,16.433
FEFQ,6.983,19.183
FEFR,6.5278,21.9894
FEFS,6.492,17.429
FEFT,4.2216,15.7864
FEFU,5.733,19.083
FEFW,8.0106,22.3986
FEFY,6.52,23.26
FEFZ,5.0022,25.1019
FEGB,5.433,27.217
FEGC,6.917,15.617
FEGD,6.3,19.083
FEGE,5.333,25.9319
FEGF,7.3141,18.3088
FEGG,4.133,15.15
FEGI,5.683,20.05
FEGL,9.5811,21.7282
FEGM,5.694,22.801
FEGO,8.9,22.783
FEGR,4.9886,23.9278
FEGU,6.517,18.267
FEGZ,6.3442,16.3219
FGAB,-1.4086,5.6242
FGBT,1.9055,9.8057
FGMY,1.6764,11.0249
FGSL,3.7553,8.7087
FHAW,-7.9702,-14.3927
FHSH,-15.9589,-5.6461
FIMP,-20.4302,57.6836
FIMR,-19.7567,63.3593
FJDG,-7.3133,72.4111
FKAB,6.775,11.807
FKAF,4.767,11.217
FKAG,3.967,13.2
FKAO,5.5042,14.0983
FKBJ,4.4353,11.9259
FKKB,2.8739,9.9778
FKKC,4.0892,9.3605
FKKD,4.0061,9.7195
FKKE,3.6421,10.7909
FKKF,5.7042,9.3064
FKKG,5.8953,10.0339
FKKH,10.0925,14.4456
FKKI,4.475,14.3625
FKKJ,10.3561,15.2372
FKKL,10.4514,14.2574
FKKM,5.6369,10.7508
FKKN,7.357,13.5592
FKKO,4.5486,13.7261
FKKR,9.3348,13.3721
FKKS,5.45,10.067
FKKT,6.483,12.633
FKKU,5.5369,10.3546
FKKV,6.0392,10.1226
FKKW,2.876,11.185
FKKY,3.836,11.5235
FKYS,3.7226,11.5533
FLAA,-13.7046,29.5106
FLAB,-13.0679,31.7633
FLAI,-13.7557,29.3381
FLAT,-14.1187,32.061
FLBA,-8.8592,31.3364
FLBW,-12.4289,31.9774
FLCC,-8.4318,29.8051
FLCF,-11.885,32.5686
FLCG,-15.4964,28.1723
FLCP,-13.5583,32.5872
FLCS,-10.5825,32.0797
FLCU,-15.054,25.9857
FLEA,-11.6357,29.7359
FLEB,-11.1083,30.3596
FLEC,-14.1167,30.1292
FLED,-14.833,30.083
FLEF,-11.1358,30.0154
FLEG,-12.4173,29.4833
FLEH,-12.1503,29.4376
FLFW,-13.9751,29.6259
FLGE,-13.4735,25.8578
FLIK,-10.162,32.6598
FLJK,-15.6334,29.6036
FLKB,-9.7981,29.0917
FLKE,-12.5728,27.8939
FLKG,-13.4741,25.0141
FLKL,-14.9988,22.6484
FLKO,-14.8,24.783
FLKS,-10.2102,31.123
FLKU,-16.5,22.417
FLKW,-14.4506,28.3792
FLKY,-8.525,30.663
FLKZ,-12.8479,32.0358
FLLA,-13.1431,28.4265
FLLC,-15.4138,28.3307
FLLD,-12.286,33.186
FLLG,-10.2453,29.914
FLLI,-17.8215,25.8196
FLLK,-14.3759,23.2486
FLLO,-16.983,26.483
FLLS,-15.3308,28.4527
FLMA,-11.137,28.8726
FLMB,-17.3674,27.1852
FLMF,-13.2589,31.9366
FLMG,-15.2545,23.1623
FLMK,-13.6217,29.3849
FLML,-12.5652,28.2943
FLMO,-16.2881,27.5054
FLMP,-11.8994,31.4347
FLMU,-16.7766,25.1858
FLMW,-11.654,24.431
FLMZ,-15.8613,27.8283
FLNA,-15.9658,25.9333
FLND,-12.9972,28.6639
FLNL,-15.765,26.4319
FLNY,-14.5686,30.8341
FLOT,-14.9454,28.1157
FLPA,-13.44,25.786
FLPE,-14.2167,31.2256
FLPK,-9.3697,30.128
FLPO,-13.576,24.23
FLRO,-9.5268,31.2375
FLRU,-15.083,29.633
FLRZ,-15.7248,29.3035
FLSE,-13.198,30.2398
FLSH,-11.2009,31.7482
FLSJ,-11.2327,24.3164
FLSK,-12.9651,28.5156
FLSN,-16.113,23.2982
FLSO,-12.9005,28.1499
FLSS,-17.4763,24.3061
FLSW,-12.1737,26.3651
FLWA,-12.8549,27.0722
FLWB,-13.7664,27.5173
FLWC,-13.3535,26.6
FLWD,-13.6454,25.4219
FLWE,-13.9642,24.4606
FLWF,-12.2184,27.489
FLWG,-11.9127,25.6844
FLWW,-12.4504,32.257
FLYA,-11.3653,29.5481
FLZB,-13.536,23.1056
FMBI,-18.1958,49.3485
FMCH,-11.5337,43.2719
FMCI,-12.2981,43.7665
FMCV,-12.131,44.43
FMCZ,-12.8093,45.2818
FMEE,-20.8901,55.5189
FMEP,-21.3194,55.4225
FMFE,-18.9175,48.2182
FMMA,-19.029,47.1718
FMMC,-20.3554,45.5434
FMME,-19.8392,47.0637
FMMG,-18.7013,44.6149
FMMH,-19.833,48.8
FMMI,-18.7969,47.4788
FMMJ,-17.4645,48.3267
FMMK,-18.805,45.2735
FMML,-19.6867,44.5419
FMMN,-19.5628,45.4508
FMMO,-18.05,44.033
FMMP,-17.6546,48.2144
FMMQ,-19.583,48.803
FMMR,-17.8501,44.9205
FMMS,-17.0939,49.8158
FMMT,-18.1135,49.3923
FMMU,-17.4761,43.9728
FMMV,-20.2847,44.3176
FMMX,-18.7597,46.0541
FMMY,-19.3833,48.95
FMMZ,-17.7954,48.4426
FMNA,-12.3494,49.2917
FMNB,-14.5443,48.6914
FMNC,-16.1639,49.7738
FMND,-14.6517,49.6206
FMNE,-13.1884,48.988
FMNF,-15.2,48.483
FMNG,-15.5843,47.6236
FMNH,-14.9994,50.3202
FMNL,-14.6295,47.7636
FMNM,-15.6668,46.3512
FMNN,-13.3121,48.3148
FMNO,-16.1017,45.3588
FMNP,-16.0719,47.643
FMNQ,-16.7445,44.4825
FMNR,-15.4377,49.6891
FMNS,-14.2786,50.1747
FMNT,-16.7511,47.619
FMNV,-13.3758,50.0028
FMNW,-14.8988,47.9939
FMNX,-15.846,48.8347
FMNZ,-13.4848,48.6327
FMSA,-21.8149,46.914
FMSB,-21.607,45.136
FMSC,-21.0463,44.9404
FMSD,-25.0381,46.9561
FMSE,-23.2743,46.125
FMSF,-21.4416,47.1117
FMSG,-22.8053,47.8206
FMSI,-22.4047,46.1649
FMSJ,-21.4261,44.3165
FMSK,-22.1197,48.0217
FMSL,-24.2357,45.3045
FMSM,-21.2018,48.3583
FMSN,-21.7,43.733
FMSR,-21.7538,43.3748
FMST,-23.3834,43.7285
FMSU,-23.3508,47.5817
FMSV,-23.733,44.389
FMSY,-24.6997,44.7342
FMSZ,-22.2964,44.5315
FMZJ,-17.054,42.7193
FNAM,-7.8622,13.1161
FNBC,-6.2699,14.247
FNBG,-12.609,13.4037
FNBJ,-9.0507,13.4991
FNBL,-14.1051,21.4508
FNCA,-5.5984,12.1881
FNCB,-8.1198,14.499
FNCC,-10.1103,19.2873
FNCF,-8.7836,17.9897
FNCH,-7.3589,20.8047
FNCM,-8.1778,15.3832
FNCP,-9.7694,15.4553
FNCT,-12.4792,13.4869
FNCU,-9.9763,14.9179
FNCV,-15.1603,19.1561
FNCX,-8.3731,18.9236
FNCZ,-11.8931,22.9162
FNDB,-6.9,15.133
FNDU,-7.4009,20.8185
FNGI,-17.0435,15.6838
FNHU,-12.8089,15.7605
FNKU,-12.4046,16.9474
FNLB,-12.3712,13.5366
FNLK,-8.4423,20.7327
FNLU,-8.8584,13.2312
FNLZ,-9.116,18.0493
FNMA,-9.5251,16.3124
FNME,-14.6576,17.7198
FNMO,-15.2612,12.1468
FNMQ,-6.0303,15.1369
FNNG,-7.7545,15.2877
FNPA,-10.722,13.7655
FNPB,-7.289,15.9302
FNSA,-9.6891,20.4319
FNSO,-6.1411,12.3718
FNSU,-11.1679,13.8475
FNTE,-15.2164,16.0549
FNTO,-7.1464,14.2486
FNUA,-10.7158,22.2311
FNUB,-14.9248,13.5767
FNUE,-11.7681,19.8977
FNUG,-7.6031,15.0278
FNWK,-11.4264,15.1014
FNXA,-16.7554,14.9653
FNZE,-7.2593,12.8624
FNZG,-7.7169,21.3582
FOGA,-1.1397,13.9036
FOGB,-0.1075,11.9438
FOGE,-2.4,11.367
FOGF,-1.2783,10.6125
FOGG,-1.8931,11.9125
FOGI,-2.4552,10.9358
FOGJ,-0.183,10.75
FOGK,-1.1846,12.4413
FOGM,-1.8451,11.0567
FOGO,1.5431,11.5814
FOGQ,-0.6652,13.6731
FOGR,-0.7044,10.2457
FOGV,2.1524,12.108
FOGW,-0.545,9.444
FOOB,2.0756,11.4932
FOOD,-1.5266,13.2513
FOOE,0.9767,13.9685
FOOG,-0.7117,8.7544
FOOH,-1.5747,9.2627
FOOI,-1.9308,9.3196
FOOK,0.5792,12.8909
FOOL,0.459,9.4121
FOOM,0.783,11.55
FOON,-1.6562,13.438
FOOR,-0.8267,12.7486
FOOS,-2.5373,9.7639
FOOT,-2.8885,10.9554
FOOY,-3.4584,10.6765
FPPR,1.6612,7.4111
FPST,0.3782,6.7122
FQAG,-16.1819,39.9452
FQBI,-25.266,33.2386
FQBR,-19.7964,34.9076
FQCB,-14.815,36.53
FQCH,-19.1513,33.429
FQES,-15.734,32.7563
FQFU,-14.9182,33.6282
FQIA,-25.9971,32.9294
FQIB,-12.3502,40.6023
FQIN,-23.8764,35.4085
FQLC,-13.274,35.2663
FQLU,-15.0331,40.6717
FQMA,-25.9208,32.5726
FQMD,-11.6729,39.5631
FQMP,-11.3618,40.3549
FQMR,-13.2251,37.5521
FQNC,-14.4882,40.7122
FQNP,-15.1056,39.2818
FQPB,-12.9933,40.5249
FQPO,-26.8269,32.8384
FQQL,-17.8555,36.8691
FQSG,-15.6027,32.7732
FQTT,-16.1048,33.6402
FQUG,-14.7046,34.3524
FQVL,-22.0184,35.3133
FQXA,-24.8929,33.753
FSAL,-7.0048,52.7262
FSAS,-9.7422,46.5068
FSDA,-5.4174,53.2955
FSDR,-5.6967,53.6558
FSFA,-10.1096,51.1761
FSIA,-4.6743,55.5218
FSMA,-6.1774,53.1454
FSPL,-5.8636,55.3845
FSPP,-4.3193,55.6916
FSSA,-10.0614,47.7498
FSSB,-3.7237,55.2061
FSSC,-7.1346,56.2782
FSSD,-3.8021,55.6674
FSSF,-4.5828,55.9449
FSSR,-5.1172,53.3122
FTFY,18.5279,20.1886
FTTA,9.1444,18.3744
FTTB,10.2883,15.3796
FTTC,13.847,20.8443
FTTD,8.6285,16.0742
FTTE,14.5519,20.8418
FTTF,17.1913,21.5035
FTTG,12.2109,21.4585
FTTH,9.3979,16.3125
FTTI,13.2398,18.3159
FTTJ,12.1337,15.034
FTTK,12.3855,17.071
FTTL,13.4436,14.7393
FTTM,12.1705,18.6756
FTTN,11.034,20.274
FTTP,9.3781,14.925
FTTR,20.4481,16.5719
FTTS,10.483,16.717
FTTU,14.1456,15.3144
FTTY,17.9171,19.1111
FTTZ,21.4484,17.0533
FVAB,-18.1951,32.6753
FVAE,-16.667,31.233
FVBB,-22.1976,30.0128
FVBI,-17.6475,27.3169
FVBL,-21.917,31.467
FVBM,-16.8165,28.3448
FVBO,-18.217,30.133
FVBU,-20.0163,28.6229
FVCC,-17.433,30.3
FVCD,-15.9981,28.8991
FVCE,-17.517,30.85
FVCH,-20.2067,32.6283
FVCM,-18.3,29.9794
FVCN,-16.7341,31.122
FVCP,-17.7516,30.9247
FVCR,-17.683,27.9
FVCV,-19.033,30.9
FVCZ,-21.0081,31.5786
FVDA,-17.0049,30.8961
FVDE,-18.0932,26.714
FVDU,-18.283,31.483
FVED,-18.767,29.783
FVFA,-18.0974,25.8369
FVFG,-16.7045,28.6601
FVFI,-20.5358,29.2562
FVGB,-16.9583,30.3588
FVGD,-20.9,29.0
FVGG,-16.7481,28.9303
FVGO,-18.2387,28.9662
FVGR,-18.9775,32.4508
FVGT,-19.983,30.5
FVGW,-19.5494,29.7354
FVHA,-17.9318,31.0928
FVHP,-18.2,31.733
FVHY,-21.05,31.667
FVIP,-16.9071,30.8003
FVIT,-18.3,29.883
FVKB,-16.5198,28.885
FVKK,-18.9328,29.8414
FVKW,-20.8,31.817
FVKZ,-20.917,28.483
FVLA,-17.933,30.95
FVLG,-17.0,29.633
FVLK,-19.1233,27.2014
FVLS,-21.0611,31.8898
FVLU,-18.083,27.867
FVMA,-18.183,31.467
FVMB,-16.167,30.567
FVMC,-18.7248,26.9565
FVMD,-16.7692,31.5598
FVMF,-18.7448,27.5468
FVMH,-21.231,32.3336
FVMI,-18.317,30.5867
FVMK,-17.717,30.417
FVML,-17.9604,27.1184
FVMN,-15.7687,29.3856
FVMS,-20.217,32.367
FVMT,-17.4319,32.1845
FVMU,-18.9975,32.6272
FVMV,-20.0553,30.8591
FVMW,-17.65,31.8
FVNY,-19.733,32.433
FVOT,-16.9848,32.6727
FVRA,-20.2345,32.7975
FVRB,-21.1286,29.8719
FVRE,-16.967,29.567
FVRF,-16.3132,28.8982
FVRI,-16.8554,28.427
FVRT,-21.233,30.733
FVSC,-17.6027,28.2643
FVSE,-17.9738,29.2266
FVSH,-20.2895,30.0882
FVSN,-21.333,28.517
FVSX,-18.167,28.85
FVSY,-16.633,30.65
FVTA,-16.8241,28.4432
FVTB,-16.9112,28.4261
FVTD,-19.9417,31.4259
FVTE,-17.117,29.617
FVTL,-19.4367,29.8619
FVTS,-19.7655,27.7665
FVTU,-21.9349,29.1963
FVWD,-18.617,31.583
FVWN,-18.6299,27.021
FVWT,-18.363,26.5198
FVYB,-16.9467,30.4009
FVYT,-19.7,28.85
FVZC,-19.029,29.7219
FVZK,-20.3355,31.4518
FWBG,-16.5784,35.1161
FWCB,-10.4391,34.2461
FWCD,-10.5573,33.7971
FWCL,-15.6772,34.9723
FWCM,-14.3065,35.1315
FWCS,-13.3758,33.8645
FWCT,-9.7,33.267
FWDW,-12.5175,34.1319
FWKA,-9.9536,33.8933
FWKG,-13.0146,33.4686
FWKI,-13.7894,33.781
FWLE,-13.966,33.7018
FWLK,-12.0798,34.7363
FWLP,-13.05,33.15
FWMC,-13.807,32.8948
FWMY,-14.0836,34.9197
FWMZ,-11.883,33.617
FWNB,-16.4983,34.8642
FWSJ,-16.9211,35.2527
FWSM,-13.7559,34.5842
FWSU,-16.2693,34.8772
FWTK,-14.217,34.533
FWUU,-11.4447,34.0118
FWZA,-15.3863,35.3836
FXBB,-29.425,28.667
FXKA,-29.3637,28.5273
FXKB,-29.3803,28.4907
FXKY,-29.8845,28.3614
FXLK,-29.8908,28.6556
FXLR,-28.8556,28.0528
FXLS,-29.7556,28.3571
FXLT,-29.0093,28.8547
FXMA,-29.8406,28.7767
FXMF,-29.8011,27.2436
FXMH,-30.1445,27.4708
FXMK,-29.2818,29.0728
FXML,-29.3334,29.1919
FXMM,-29.4563,27.5545
FXMN,-29.5451,28.2706
FXMP,-29.5864,28.6656
FXMS,-29.678,28.8051
FXMT,-29.783,28.767
FXMU,-29.3028,27.5029
FXMV,-29.8147,28.8082
FXNH,-30.067,27.867
FXNK,-30.0217,28.1969
FXPG,-29.0881,28.4972
FXQG,-30.4075,27.6933
FXQN,-30.1117,28.6719
FXSE,-29.9158,29.0388
FXSH,-29.7311,28.7679
FXSK,-30.0389,28.3703
FXSM,-29.8386,28.06
FXSS,-29.2676,28.5523
FXST,-29.617,28.783
FXTA,-29.5228,28.6158
FXTB,-30.0514,28.4597
FXTK,-29.233,28.883
FYAA,-27.995,17.5966
FYAB,-26.7761,19.6331
FYAD,-25.3552,16.1051
FYAH,-21.2962,15.3965
FYAI,-21.818,15.6206
FYAK,-28.4587,17.4645
FYAM,-23.6558,19.3517
FYAR,-22.4619,14.9793
FYAS,-26.6681,16.2931
FYAT,-23.0095,17.6864
FYAV,-28.1272,19.8379
FYBC,-26.5448,17.1816
FYBE,-24.6186,15.9977
FYBI,-26.3919,19.6872
FYBJ,-23.875,17.9911
FYBM,-19.9923,17.1277
FYBO,-23.5499,18.3233
FYBR,-25.9823,17.8393
FYBY,-19.6079,15.4304
FYCC,-21.7624,13.9912
FYCV,-21.7331,18.5213
FYDC,-20.4317,14.1271
FYDN,-20.451,14.2873
FYEA,-19.803,13.9282
FYEF,-17.0293,13.2103
FYEG,-21.6678,15.6711
FYEK,-21.7867,19.1061
FYEM,-22.8927,15.7014
FYEN,-17.483,16.322
FYEP,-19.4296,15.6769
FYER,-19.2964,14.5619
FYET,-22.1794,15.7559
FYGB,-22.5044,18.9731
FYGC,-24.8564,18.8178
FYGF,-19.6022,18.1227
FYGK,-24.63,15.9392
FYGL,-21.3261,16.0894
FYGO,-23.5443,15.0449
FYGT,-20.0279,15.0665
FYGV,-23.4589,17.4978
FYHH,-25.8636,16.8164
FYHI,-19.0285,16.4585
FYHN,-22.1034,14.3025
FYHO,-19.3864,13.1327
FYHS,-27.6244,17.6933
FYHV,-17.3771,12.2547
FYIA,-24.0883,17.9517
FYKA,-21.8478,15.9028
FYKB,-28.0297,18.7385
FYKD,-20.9014,16.2078
FYKE,-25.6511,19.8781
FYKJ,-19.5206,14.8233
FYKM,-17.6343,24.1767
FYKN,-20.867,16.6394
FYKR,-20.0625,16.7256
FYKT,-26.5398,18.1114
FYKU,-20.65,13.8601
FYKY,-25.122,16.2657
FYKZ,-23.2295,18.3867
FYLO,-21.7278,16.1958
FYLR,-18.979,17.8613
FYLS,-18.1165,23.3935
FYLW,-25.0002,18.5329
FYLZ,-26.6874,15.2429
FYMB,-24.6172,14.6972
FYME,-21.0233,16.4528
FYMG,-22.0106,17.37
FYMH,-24.7705,16.9778
FYMI,-21.8704,14.0791
FYMK,-17.2708,11.7629
FYML,-24.6054,17.9254
FYMM,-21.5428,16.7987
FYMO,-18.8128,17.0594
FYMW,-19.389,12.7438
FYNA,-18.8064,16.9272
FYNG,-19.3285,15.915
FYOA,-17.8782,15.9526
FYOE,-18.0303,22.1897
FYOG,-28.5853,16.4464
FYOH,-17.8811,15.0762
FYOJ,-20.0753,16.1247
FYOM,-21.415,15.9381
FYON,-22.0139,16.8975
FYOO,-19.1492,15.9119
FYOP,-18.056,13.8521
FYOS,-17.797,15.6993
FYOU,-18.6094,17.1497
FYOW,-20.433,16.6608
FYPO,-23.65,17.73
